CryoSleep,Destination,Age,VIP,Transported,GroupSize,HomePlanet,CabinDeck,CabinSide,AnyExpenses,EssencialBill,NonEssencialBill
False,TRAPPIST-1e,3,False,False,1,Ns/Nc,G,S,True,2020.0,323.0
False,Ns/Nc,1,False,True,2,Earth,F,P,True,1292.0,0.0
True,PSO J318.5-22,0,False,True,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,3,False,False,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,487.0,202.0
False,PSO J318.5-22,4,False,False,1,Earth,G,P,True,287.0,604.0
False,TRAPPIST-1e,1,False,False,1,Ns/Nc,E,S,True,1.0,981.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Earth,F,P,True,0.0,2789.0
False,PSO J318.5-22,2,False,False,2,Earth,F,P,True,752.0,701.0
True,TRAPPIST-1e,3,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,P,True,744.0,555.0
Ns/Nc,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,885.0,92.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Mars,E,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,0.0,888.0
False,55 Cancri e,1,False,False,1,Europa,D,P,True,304.0,3998.0
False,55 Cancri e,2,False,True,3,Earth,G,P,True,0.0,825.0
False,TRAPPIST-1e,3,False,False,3,Earth,F,P,True,51.0,708.0
False,TRAPPIST-1e,0,False,True,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,0.0,748.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,495.0,153.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,0.0,1068.0
False,TRAPPIST-1e,0,False,False,7,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,7,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,True,7,Earth,G,S,True,968.0,55.0
Ns/Nc,55 Cancri e,2,False,True,7,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,False,7,Earth,F,S,True,184.0,695.0
True,TRAPPIST-1e,0,False,True,7,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,7,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,4,False,False,1,Earth,G,P,True,216.0,594.0
False,TRAPPIST-1e,2,False,False,2,Mars,D,P,True,497.0,1891.0
False,TRAPPIST-1e,4,False,False,2,Mars,D,P,True,68.0,1114.0
False,Ns/Nc,1,False,True,1,Earth,F,P,True,639.0,9.0
False,TRAPPIST-1e,2,False,True,4,Earth,F,S,True,1217.0,2.0
False,TRAPPIST-1e,0,False,False,4,Earth,F,S,True,684.0,420.0
False,TRAPPIST-1e,5,False,False,4,Earth,G,S,True,0.0,445.0
False,TRAPPIST-1e,1,False,False,4,Earth,F,S,True,490.0,398.0
False,TRAPPIST-1e,2,Ns/Nc,False,1,Mars,E,P,True,58.0,1240.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,S,True,1.0,1226.0
False,TRAPPIST-1e,2,False,True,4,Europa,B,S,True,0.0,1619.0
True,TRAPPIST-1e,0,False,True,4,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,4,Europa,B,S,True,2345.0,1993.0
False,55 Cancri e,2,False,False,4,Europa,B,S,True,2121.0,6497.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,13.0,765.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,S,False,0.0,0.0
True,55 Cancri e,2,False,True,2,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,2,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Mars,F,P,True,1307.0,539.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,2.0,779.0
True,55 Cancri e,1,False,True,2,Europa,D,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,2,Europa,D,P,False,0.0,0.0
False,55 Cancri e,1,False,True,1,Mars,D,P,True,2033.0,3994.0
False,PSO J318.5-22,1,True,True,2,Europa,A,S,True,7069.0,327.0
False,TRAPPIST-1e,1,False,True,2,Europa,A,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,S,True,533.0,277.0
False,TRAPPIST-1e,1,False,False,1,Europa,B,S,True,31.0,11379.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,P,True,0.0,1016.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,S,False,0.0,0.0
Ns/Nc,55 Cancri e,2,False,True,1,Europa,A,S,True,3782.0,80.0
False,TRAPPIST-1e,2,False,False,3,Europa,C,P,True,470.0,3555.0
False,TRAPPIST-1e,2,True,True,3,Europa,C,P,True,7161.0,553.0
False,TRAPPIST-1e,1,False,False,3,Europa,C,P,True,170.0,3718.0
False,TRAPPIST-1e,3,False,True,1,Earth,F,S,True,7.0,732.0
False,TRAPPIST-1e,0,False,False,1,Mars,F,S,True,157.0,7192.0
True,55 Cancri e,2,False,True,1,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,0.0,809.0
False,TRAPPIST-1e,1,False,True,1,Mars,nan,nan,True,629.0,796.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,661.0,195.0
True,55 Cancri e,3,Ns/Nc,True,2,Europa,B,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Europa,C,S,True,230.0,4073.0
False,55 Cancri e,3,True,False,2,Europa,nan,nan,True,2376.0,5257.0
False,TRAPPIST-1e,1,False,True,1,Europa,E,P,True,1419.0,1460.0
True,TRAPPIST-1e,2,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Europa,A,S,True,1389.0,2987.0
False,TRAPPIST-1e,4,False,False,1,Earth,G,P,True,15.0,878.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,S,True,46.0,837.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,0.0,2152.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,332.0,443.0
True,TRAPPIST-1e,1,False,False,1,Mars,F,S,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,1519.0,766.0
True,TRAPPIST-1e,2,False,True,1,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,nan,nan,True,100.0,1027.0
True,PSO J318.5-22,1,False,True,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,G,P,True,28.0,758.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,P,True,146.0,727.0
False,TRAPPIST-1e,3,False,False,1,Mars,D,S,True,82.0,1100.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,P,True,372.0,657.0
False,Ns/Nc,1,False,True,1,Earth,F,P,True,169.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,24.0,959.0
False,55 Cancri e,1,False,True,1,Earth,F,P,True,1819.0,334.0
False,TRAPPIST-1e,0,False,False,2,Earth,G,S,True,8.0,714.0
False,TRAPPIST-1e,1,False,False,2,Earth,G,S,True,36.0,852.0
True,TRAPPIST-1e,2,False,True,2,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Mars,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,2,Earth,F,P,True,0.0,804.0
True,TRAPPIST-1e,0,False,False,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Europa,E,P,False,0.0,0.0
False,55 Cancri e,2,False,True,2,Europa,E,P,True,17394.0,724.0
False,TRAPPIST-1e,2,False,True,2,Europa,D,S,True,1338.0,19.0
False,55 Cancri e,2,False,False,2,Europa,D,S,True,27.0,2472.0
False,TRAPPIST-1e,2,False,True,2,Europa,C,S,True,3621.0,966.0
False,55 Cancri e,3,False,True,2,Europa,C,S,True,3614.0,212.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,S,True,51.0,737.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,P,True,3.0,925.0
False,55 Cancri e,1,False,True,1,Europa,C,P,True,4342.0,36.0
True,TRAPPIST-1e,1,False,True,1,Europa,B,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Europa,C,P,False,0.0,0.0
True,55 Cancri e,3,False,True,2,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,5.0,769.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,0.0,2736.0
False,TRAPPIST-1e,2,False,False,3,Earth,F,P,True,594.0,119.0
True,TRAPPIST-1e,0,False,True,3,Earth,G,P,False,0.0,0.0
False,55 Cancri e,0,False,True,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,3.0,779.0
False,TRAPPIST-1e,1,False,True,1,Europa,E,S,True,817.0,1470.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,991.0,1160.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,S,True,865.0,44.0
False,TRAPPIST-1e,3,False,True,2,Europa,E,P,True,3750.0,343.0
True,TRAPPIST-1e,3,False,True,2,Europa,E,P,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Earth,nan,nan,True,9.0,867.0
False,TRAPPIST-1e,1,True,False,1,Mars,F,P,True,965.0,467.0
False,TRAPPIST-1e,1,False,False,3,Earth,F,P,True,6.0,685.0
True,TRAPPIST-1e,2,False,True,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,3,Earth,G,P,False,0.0,0.0
False,PSO J318.5-22,2,False,False,1,Mars,D,P,True,1594.0,810.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,True,2,Earth,F,S,True,1.0,800.0
False,PSO J318.5-22,1,False,False,2,Earth,F,S,True,170.0,513.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
True,PSO J318.5-22,0,False,True,3,Earth,G,S,False,0.0,0.0
False,55 Cancri e,3,False,True,3,Earth,G,S,True,62.0,612.0
Ns/Nc,TRAPPIST-1e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Europa,C,P,True,930.0,2211.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,9.0,1.0
True,TRAPPIST-1e,3,False,True,1,Europa,B,S,False,0.0,0.0
True,PSO J318.5-22,0,False,True,3,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,3,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,3,Earth,F,S,True,38.0,737.0
False,TRAPPIST-1e,4,False,False,1,Earth,E,S,True,32.0,1577.0
True,TRAPPIST-1e,2,False,True,1,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Earth,G,P,False,0.0,0.0
True,55 Cancri e,1,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,2434.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,S,True,672.0,235.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,S,True,66.0,721.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,P,True,1.0,925.0
False,55 Cancri e,0,False,False,1,Earth,F,P,True,2.0,794.0
True,55 Cancri e,1,False,False,1,Ns/Nc,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,P,True,885.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,10.0,959.0
True,55 Cancri e,0,False,False,1,Earth,G,P,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,PSO J318.5-22,2,False,False,3,Earth,G,P,False,0.0,0.0
False,55 Cancri e,0,False,True,3,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,0,False,True,3,Earth,G,P,False,0.0,0.0
False,Ns/Nc,3,False,False,1,Europa,A,S,True,2133.0,780.0
False,TRAPPIST-1e,1,False,False,2,Earth,nan,nan,True,0.0,3207.0
False,TRAPPIST-1e,2,False,True,2,Earth,F,S,True,807.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,197.0,1.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,218.0,5430.0
False,TRAPPIST-1e,2,False,True,1,Mars,F,S,True,6.0,1154.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,85.0,718.0
Ns/Nc,TRAPPIST-1e,1,False,False,1,Earth,E,S,True,1.0,905.0
False,TRAPPIST-1e,3,False,False,4,Europa,A,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,4,Europa,A,S,True,62.0,2314.0
True,TRAPPIST-1e,3,False,True,4,Europa,A,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,4,Europa,A,S,True,2390.0,1306.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,0.0,669.0
True,PSO J318.5-22,2,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Europa,D,S,True,3607.0,244.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,6.0,639.0
False,TRAPPIST-1e,2,False,False,3,Mars,F,S,True,147.0,2452.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
False,55 Cancri e,1,False,False,3,Mars,F,S,True,881.0,1481.0
False,TRAPPIST-1e,3,False,False,2,Earth,G,P,True,280.0,1444.0
True,TRAPPIST-1e,2,False,False,2,Earth,G,P,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Europa,B,S,True,859.0,6768.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,0.0,804.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,5.0,893.0
True,PSO J318.5-22,1,False,False,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,87.0,5.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,S,True,89.0,794.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
False,55 Cancri e,3,False,False,3,Earth,nan,nan,True,351.0,264.0
False,55 Cancri e,0,False,False,3,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,True,False,1,Mars,F,P,True,658.0,758.0
False,TRAPPIST-1e,1,False,False,3,Earth,E,S,True,554.0,233.0
True,TRAPPIST-1e,0,False,False,3,Earth,nan,nan,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,114.0,759.0
False,TRAPPIST-1e,1,False,False,1,Mars,F,S,True,2389.0,3482.0
True,PSO J318.5-22,2,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,201.0,582.0
False,TRAPPIST-1e,2,False,False,1,Europa,B,P,True,777.0,15758.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,13.0,773.0
True,PSO J318.5-22,0,False,True,1,Ns/Nc,E,S,False,0.0,0.0
False,55 Cancri e,3,False,True,1,Earth,F,P,True,574.0,68.0
True,TRAPPIST-1e,1,False,True,2,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,4,False,False,2,Europa,B,S,True,4.0,6822.0
False,TRAPPIST-1e,0,False,False,2,Mars,D,S,True,687.0,1115.0
False,55 Cancri e,1,False,True,2,Mars,D,S,True,1680.0,86.0
False,TRAPPIST-1e,1,True,False,1,Mars,E,S,False,0.0,0.0
False,PSO J318.5-22,4,False,False,1,Earth,F,P,True,4.0,1292.0
False,TRAPPIST-1e,1,False,False,7,Mars,F,S,True,1247.0,78.0
False,TRAPPIST-1e,1,False,True,7,Mars,D,S,True,89.0,2210.0
False,TRAPPIST-1e,2,False,False,7,Mars,nan,nan,True,24.0,1314.0
False,TRAPPIST-1e,1,False,False,7,Mars,E,S,True,136.0,1760.0
True,TRAPPIST-1e,1,False,True,7,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,7,Mars,D,S,True,646.0,2815.0
False,TRAPPIST-1e,1,False,False,7,Mars,F,S,True,1300.0,387.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
Ns/Nc,TRAPPIST-1e,3,False,False,1,Earth,F,S,True,1152.0,1262.0
Ns/Nc,TRAPPIST-1e,1,False,False,2,Mars,F,P,True,959.0,160.0
False,TRAPPIST-1e,1,False,False,2,Mars,F,P,True,50.0,2548.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,728.0,84.0
False,TRAPPIST-1e,0,False,False,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,2,Earth,E,P,True,473.0,1049.0
False,TRAPPIST-1e,2,False,False,2,Earth,E,P,True,0.0,1683.0
True,TRAPPIST-1e,1,False,True,1,Earth,nan,nan,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,1,Earth,F,P,True,41.0,960.0
False,TRAPPIST-1e,0,Ns/Nc,False,1,Earth,E,S,True,0.0,987.0
False,55 Cancri e,3,False,True,1,Europa,A,S,True,1563.0,112.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,201.0,603.0
True,Ns/Nc,2,False,True,2,Mars,F,P,False,0.0,0.0
False,55 Cancri e,3,False,False,2,Mars,D,P,True,1061.0,1638.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,0.0,883.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,499.0,589.0
False,55 Cancri e,1,False,True,1,Earth,E,P,True,0.0,863.0
True,PSO J318.5-22,1,False,True,2,Earth,G,P,False,0.0,0.0
False,55 Cancri e,1,False,True,2,Earth,G,P,True,808.0,1.0
False,TRAPPIST-1e,0,False,False,1,Earth,F,P,True,108.0,1336.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,E,S,True,19.0,467.0
True,55 Cancri e,1,False,True,2,Earth,G,S,False,0.0,0.0
True,PSO J318.5-22,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,23.0,762.0
False,PSO J318.5-22,2,True,False,1,Mars,D,P,True,865.0,49.0
False,TRAPPIST-1e,1,False,False,1,Europa,E,S,True,1310.0,6285.0
True,TRAPPIST-1e,3,False,True,1,Mars,F,S,False,0.0,0.0
False,55 Cancri e,1,False,True,1,Earth,G,S,True,496.0,13.0
False,TRAPPIST-1e,1,False,False,3,Earth,G,P,True,0.0,809.0
False,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,3,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,3,False,False,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,0,False,True,1,Earth,F,S,True,1.0,1314.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,4,False,False,1,Earth,F,S,True,809.0,91.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,S,True,0.0,908.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,S,True,31.0,772.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,507.0,195.0
False,PSO J318.5-22,1,False,True,2,Earth,E,S,True,7.0,2420.0
False,Ns/Nc,0,False,False,2,Earth,G,S,True,0.0,531.0
False,TRAPPIST-1e,2,False,True,1,Europa,E,S,True,3240.0,59.0
True,TRAPPIST-1e,3,False,True,2,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Mars,E,S,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,0.0,1445.0
True,55 Cancri e,0,False,True,4,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,True,4,Europa,C,S,True,782.0,4851.0
False,TRAPPIST-1e,2,False,True,4,Europa,C,S,True,3492.0,3072.0
True,TRAPPIST-1e,3,False,True,4,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,S,True,24.0,732.0
True,TRAPPIST-1e,3,False,True,1,Mars,F,S,False,0.0,0.0
True,55 Cancri e,0,False,True,1,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,P,True,774.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,F,P,True,49.0,1259.0
True,TRAPPIST-1e,1,False,True,1,Mars,E,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,S,True,870.0,14.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,809.0,0.0
True,PSO J318.5-22,0,False,False,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,2,False,True,1,Earth,F,P,True,603.0,175.0
False,55 Cancri e,1,False,True,1,Europa,C,S,True,11026.0,12.0
True,TRAPPIST-1e,1,False,False,2,Earth,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,2,Ns/Nc,False,2,Earth,F,S,True,135.0,669.0
False,55 Cancri e,2,False,False,2,Earth,G,S,True,0.0,619.0
True,PSO J318.5-22,1,False,False,2,Earth,G,S,False,0.0,0.0
True,55 Cancri e,2,False,False,1,Mars,E,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,S,True,94.0,700.0
False,TRAPPIST-1e,4,False,False,1,Mars,F,P,True,73.0,1235.0
True,TRAPPIST-1e,1,Ns/Nc,True,1,Europa,C,S,False,0.0,0.0
True,55 Cancri e,2,False,True,1,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,E,S,True,308.0,482.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,639.0,269.0
False,55 Cancri e,0,False,True,5,Earth,G,S,False,0.0,0.0
True,55 Cancri e,0,False,False,5,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,5,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,5,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,5,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,E,P,True,2.0,788.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,169.0,553.0
True,TRAPPIST-1e,0,False,True,1,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,S,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Europa,B,P,True,3726.0,4185.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,771.0,32.0
False,TRAPPIST-1e,3,False,False,1,Mars,F,P,True,2661.0,4745.0
True,PSO J318.5-22,1,False,True,2,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,Ns/Nc,False,2,Earth,F,S,True,20.0,928.0
False,TRAPPIST-1e,1,False,True,1,Ns/Nc,F,P,True,925.0,78.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,454.0,263.0
False,TRAPPIST-1e,3,True,True,2,Europa,C,S,True,640.0,2303.0
False,TRAPPIST-1e,2,False,True,2,Europa,C,S,True,2335.0,29.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,38.0,632.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,365.0,19.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,P,True,811.0,2.0
False,TRAPPIST-1e,4,False,True,1,Ns/Nc,nan,nan,True,564.0,334.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,800.0,2.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,95.0,483.0
False,Ns/Nc,1,False,True,1,Earth,F,P,True,1336.0,878.0
False,55 Cancri e,3,False,True,6,Europa,D,P,True,3658.0,123.0
False,TRAPPIST-1e,1,False,True,6,Europa,D,P,True,6398.0,298.0
False,TRAPPIST-1e,1,False,True,6,Europa,D,P,True,8903.0,2223.0
False,TRAPPIST-1e,1,True,True,6,Europa,D,P,True,4427.0,1779.0
True,55 Cancri e,1,False,True,6,Europa,D,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,6,Europa,D,P,True,699.0,1955.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,3,False,False,1,Europa,C,P,True,127.0,4763.0
False,Ns/Nc,1,False,True,1,Mars,F,S,True,1582.0,17.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,1218.0,1640.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,P,True,0.0,1104.0
False,TRAPPIST-1e,3,False,False,1,Europa,E,P,True,290.0,2443.0
False,PSO J318.5-22,2,False,False,3,Earth,F,S,True,0.0,1381.0
True,TRAPPIST-1e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,804.0
False,TRAPPIST-1e,4,False,False,1,Earth,G,S,True,317.0,128.0
False,TRAPPIST-1e,0,False,False,1,Earth,G,S,True,2.0,844.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,1395.0
False,PSO J318.5-22,3,False,False,2,Earth,F,S,True,573.0,0.0
False,55 Cancri e,1,False,False,2,Earth,F,S,True,1.0,760.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,3,False,True,1,Europa,A,S,True,13527.0,771.0
True,TRAPPIST-1e,0,False,True,2,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Earth,E,P,True,907.0,85.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,710.0,35.0
False,55 Cancri e,2,False,False,1,Mars,D,S,True,657.0,172.0
True,Ns/Nc,1,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,2,True,False,2,Europa,A,P,True,1.0,3156.0
False,55 Cancri e,2,False,False,2,Europa,A,P,True,3441.0,804.0
True,TRAPPIST-1e,2,False,True,2,Mars,F,S,False,0.0,0.0
